measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2010-02-01,9.174000000000001,608.0,608.0,18324.255,178771.0,178771.0
2010-03-01,9.186,608.0,608.0,12946.364,126305.0,126305.0
2010-04-01,6.831,450.0,450.0,8360.528,81565.0,81565.0
2010-05-01,7.605,503.0,503.0,8189.483,79897.0,79897.0
2010-06-01,16.295,1082.0,1082.0,8080.866,78837.0,78837.0
2010-07-01,50.527,3346.0,3346.0,5287.031,51580.0,51580.0
2010-08-01,20.536,1363.0,1363.0,7163.157,69884.0,69884.0
2010-09-01,9.319,620.0,620.0,6915.045,67463.0,67463.0
2010-10-01,5.964,398.0,398.0,6800.646000000001,66347.0,66347.0
2010-11-01,6.38,421.0,421.0,7326.397,71476.0,71476.0
2010-12-01,21.580000000000002,1427.0,1427.0,10382.562,101292.0,101292.0
2011-01-01,-124.988,1609.0,1609.0,7503.193,72901.0,72901.0
2011-02-01,-47.549,608.0,608.0,6357.968,61774.0,61774.0
2011-03-01,-89.733,1152.0,1152.0,12142.156,117973.0,117973.0
2011-04-01,-80.595,1030.0,1030.0,10589.368,102886.0,102886.0
2011-05-01,-118.847,1521.0,1521.0,6705.958,65155.0,65155.0
2011-06-01,-72.15,924.0,924.0,6988.22,67898.0,67898.0
2011-07-01,-143.717,1843.0,1843.0,5998.515,58282.0,58282.0
2011-08-01,-47.986,614.0,614.0,6163.546,59885.0,59885.0
2011-09-01,-46.29,591.0,591.0,5725.662,55631.0,55631.0
2011-10-01,-51.615,661.0,661.0,5787.14,56228.0,56228.0
2011-11-01,-44.945,573.0,573.0,6716.637,65259.0,65259.0
2011-12-01,-47.585,608.0,608.0,13283.637,129064.0,129064.0
2012-01-01,21.369,720.0,720.0,,,
2012-02-01,15.252,515.0,515.0,,,
2012-03-01,14.087,474.0,474.0,,,
2012-04-01,19.478,655.0,655.0,,,
2012-05-01,33.628,1129.0,1129.0,,,
2012-06-01,26.622,895.0,895.0,,,
2012-07-01,57.566,1936.0,1936.0,,,
2012-08-01,21.115,708.0,708.0,,,
2012-09-01,23.644,796.0,796.0,,,
2012-10-01,17.782,597.0,597.0,,,
2012-11-01,30.976,1041.0,1041.0,,,
2012-12-01,24.481,825.0,825.0,,,
2013-01-01,33.784,1924.0,1924.0,,,
2013-02-01,9.834,560.0,560.0,,,
2013-03-01,8.138,461.0,461.0,,,
2013-04-01,13.552,770.0,770.0,,,
2013-05-01,12.772,729.0,729.0,,,
2013-06-01,10.518,600.0,600.0,,,
2013-07-01,25.942,1475.0,1475.0,,,
2013-08-01,13.364,764.0,764.0,,,
2013-09-01,9.479,542.0,542.0,,,
2013-10-01,11.097,630.0,630.0,,,
2013-11-01,10.531,600.0,600.0,,,
2013-12-01,22.989,1312.0,1312.0,,,
2014-01-01,649.745,16994.0,16994.0,,,
2014-02-01,77.885,2036.0,2036.0,,,
2014-03-01,95.139,2488.0,2488.0,,,
2014-04-01,22.854,597.0,597.0,,,
2014-05-01,60.618,1583.0,1583.0,,,
2014-06-01,27.308,713.0,713.0,,,
2014-07-01,41.715,1090.0,1090.0,,,
2014-08-01,36.933,969.0,969.0,,,
2014-09-01,33.447,876.0,876.0,,,
2014-10-01,20.439,534.0,534.0,,,
2014-11-01,39.769,1038.0,1038.0,,,
2014-12-01,57.148,1496.0,1496.0,,,
2015-01-01,110.284,1520.0,1520.0,,,
2015-02-01,588.765,8126.0,8126.0,,,
2015-03-01,79.426,1096.0,1096.0,,,
2015-04-01,29.844,412.0,412.0,,,
2015-05-01,53.366,737.0,737.0,,,
2015-06-01,47.337,655.0,655.0,,,
2015-07-01,55.933,771.0,771.0,,,
2015-08-01,46.538,644.0,644.0,,,
2015-09-01,29.181,400.0,400.0,,,
2015-10-01,42.908,592.0,592.0,,,
2015-11-01,52.486,725.0,725.0,,,
2015-12-01,47.932,661.0,661.0,,,
2016-01-01,80.94,1392.0,1392.0,,,
2016-02-01,49.013,835.0,835.0,,,
2016-03-01,52.57,899.0,899.0,,,
2016-04-01,70.876,1212.0,1212.0,,,
2016-05-01,57.497,980.0,980.0,,,
2016-06-01,58.825,1003.0,1003.0,,,
2016-07-01,62.449,1067.0,1067.0,,,
2016-08-01,59.476,1015.0,1015.0,,,
2016-09-01,39.785,679.0,679.0,,,
2016-10-01,46.486,795.0,795.0,,,
2016-11-01,56.541,969.0,969.0,,,
2016-12-01,56.542,969.0,969.0,,,
2017-01-01,228.433,4802.0,4802.0,,,
2017-02-01,178.799,3747.0,3747.0,,,
2017-03-01,233.113,4884.0,4884.0,,,
2017-04-01,156.651,3283.0,3283.0,,,
2017-05-01,252.757,5295.0,5295.0,,,
2017-06-01,269.063,5638.0,5638.0,,,
2017-07-01,224.529,4704.0,4704.0,,,
2017-08-01,302.387,6339.0,6339.0,,,
2017-09-01,219.261,4594.0,4594.0,,,
2017-10-01,159.13,3335.0,3335.0,,,
2017-11-01,290.986,6102.0,6102.0,,,
2017-12-01,285.891,5991.0,5991.0,,,
2018-01-01,407.947,5709.0,5709.0,,,
2018-02-01,162.861,2281.0,2281.0,,,
2018-03-01,125.507,1760.0,1760.0,,,
2018-04-01,141.241,1980.0,1980.0,,,
2018-05-01,141.456,1980.0,1980.0,,,
2018-06-01,231.978,3248.0,3248.0,,,
2018-07-01,91.199,1280.0,1280.0,,,
2018-08-01,144.53,2027.0,2027.0,,,
2018-09-01,73.743,1031.0,1031.0,,,
2018-10-01,103.109,1442.0,1442.0,,,
2018-11-01,166.343,2328.0,2328.0,,,
2018-12-01,211.086,2959.0,2959.0,,,
2019-01-01,52.514,1036.0,1036.0,,,
2019-02-01,48.084,955.0,955.0,,,
2019-03-01,29.592,591.0,591.0,,,
2019-04-01,15.883,318.0,318.0,,,
2019-05-01,45.843,909.0,909.0,,,
2019-06-01,95.055,1893.0,1893.0,,,
2019-07-01,32.236,643.0,643.0,,,
2019-08-01,79.781,1586.0,1586.0,,,
2019-09-01,49.619,984.0,984.0,,,
2019-10-01,102.998,2050.0,2050.0,,,
2019-11-01,90.688,1806.0,1806.0,,,
2019-12-01,14.707,295.0,295.0,,,
2020-01-01,12.233,307.0,307.0,,,
2020-02-01,9.394,237.0,237.0,,,
2020-03-01,13.055,330.0,330.0,,,
2020-04-01,9.552,237.0,237.0,,,
2020-05-01,12.053,301.0,301.0,,,
2020-06-01,8.903,226.0,226.0,,,
2020-07-01,12.491,313.0,313.0,,,
2020-08-01,11.07,278.0,278.0,,,
2020-09-01,10.246,255.0,255.0,,,
2020-10-01,8.057,203.0,203.0,,,
2020-11-01,9.672,243.0,243.0,,,
2020-12-01,11.274,284.0,284.0,,,
2021-01-01,19.211,382.0,382.0,,,
2021-02-01,21.374,423.0,423.0,,,
2021-03-01,14.83,295.0,295.0,,,
2021-04-01,14.509,284.0,284.0,,,
2021-05-01,10.152,203.0,203.0,,,
2021-06-01,15.805,313.0,313.0,,,
2021-07-01,19.345,382.0,382.0,,,
2021-08-01,13.335,261.0,261.0,,,
2021-09-01,10.1,197.0,197.0,,,
2021-10-01,3.667,69.0,69.0,,,
2021-11-01,11.732,232.0,232.0,,,
2021-12-01,32.94,648.0,648.0,,,
2022-01-01,168.035,2756.0,2756.0,,,
2022-02-01,222.857,3656.0,3656.0,,,
2022-03-01,156.01,2561.0,2561.0,,,
2022-04-01,198.246,3249.0,3249.0,,,
2022-05-01,71.598,1175.0,1175.0,,,
2022-06-01,162.64,2670.0,2670.0,,,
2022-07-01,86.143,1415.0,1415.0,,,
2022-08-01,102.825,1685.0,1685.0,,,
2022-09-01,80.476,1318.0,1318.0,,,
2022-10-01,292.941,4802.0,4802.0,,,
2022-11-01,139.979,2298.0,2298.0,,,
2022-12-01,162.25,2659.0,2659.0,,,
2023-01-01,4.488,105.0,105.0,,,
2023-02-01,4.008,87.0,87.0,,,
2023-03-01,2.264,52.0,52.0,,,
2023-04-01,3.294,76.0,76.0,,,
2023-05-01,6.485,146.0,146.0,,,
2023-06-01,7.802,175.0,175.0,,,
2023-07-01,11.926,268.0,268.0,,,
2023-08-01,4.299,93.0,93.0,,,
2023-09-01,2.643,58.0,58.0,,,
2023-10-01,5.28,117.0,117.0,,,
2023-11-01,3.752,82.0,82.0,,,
2023-12-01,3.759,82.0,82.0,,,
2024-01-01,18.03,295.0,295.0,,,
2024-02-01,15.549,266.0,266.0,,,
2024-03-01,12.495,214.0,214.0,,,
2024-04-01,13.809,237.0,237.0,,,
2024-05-01,16.537,283.0,283.0,,,
2024-06-01,17.947,306.0,306.0,,,
2024-07-01,13.706,231.0,231.0,,,
2024-08-01,12.3,208.0,208.0,,,
2024-09-01,17.742,301.0,301.0,,,
2024-10-01,14.643,249.0,249.0,,,
2024-11-01,19.994,341.0,341.0,,,
2024-12-01,14.248,243.0,243.0,,,
